ULTIMATE_PARENT_NUM_JS,LOCATION_NUMBER,COMPANY_NAME,ADDRESS,CITY,STATE_ABBR,ZIP,ZIP4,STATE_CODE,COUNTY_CODE,CARRIER_ROUTE,CBSA_CODE,CBSA_DESC,CBSA_LEVEL,CSA_CODE,MSA_CODE,ADDRESS_TYPE_IND,PRIMARY_MAIL_SCORE,PRIMARY_MAIL_CONF,LATITUDE,LONGITUDE,SECONDARY_ADDRESS,SECONDARY_CITY,SECONDARY_STATE,SECONDARY_ZIP,SECONDARY_ZIP4,SECONDARY_CRRT,SECONDARY_MAIL_SCORE,SECONDARY_MAIL_CONF,PHONE,CONTACT_LAST_NAME,CONTACT_FIRST_NAME,CONTACT_PROF_TITLE,CONTACT_TITLE_CODE,PRIMARY_SIC,PRIMARY_SIC_DESC,SECONDARY_SIC_1,SECONDARY_SIC_DESC,NAICS_CODE,NAICS_DESC,EMPLOYEE_SIZE,EMP_DERIVATION_FLAG,NUMBER_EMPLOYEES,SALES_VOLUME,EST_SALES_VOLUME,EST_TOTAL_SALES_VOL,HEADQUARTERS_CODE,PUBLIC_CO_INDICATOR,FORTUNE_RANK,PRIMARY_URL,YEAR_ESTABLISHED_CCYY,MATCH TYPE,MATCH SCORE,YEAR_APPEARANCE,NEW_ADD_DATE,LAST_MOD_DATE_CCYY,ACTION_CODE,KEY CODES,KEY CODES_2,CORPORATION_DATE,FILING_TYPE,DB_FILE_CODE,SUBSIDIARY_NUMBER,ULTIMATE_PARENT_NUM,BLANK_FIELD,Client_Master Record ID,Client_Source,Client_Source ID,Client_Cluster_ID,Client_Name,Client_Address,Client_City,Client_State,Client_Zip,Client_Country
371978867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371684051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371289125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370927147,370927147,HOME BANC SHARES INC,PO BOX 966,CONWAY,AR,72033,966,5,45,B009,30780,"LITTLE ROCK, AR",2,340,,H,1C,1,35.089519,-92.436757,719 HARKRIDER ST # 100,CONWAY,AR,72032,5619,C012,4D,4,5013284770,SIMS,C RANDALL,,C,671201,HOLDING COMPANIES (BANK),874213,MARKETING PROGRAMS & SERVICES,55111101,OFFICES OF BANK HOLDING COMPANIES,D,A,40,,,6811861,1,1,,HOMEBANCSHARES.COM,1998,B,100,2005,201409,201502,A,,,,,U,,370927147,,A0170801,CSDA,1-39070906,169444,HOME BANC SHARES,719 HARKRIDER ST,CONWAY,AR,72032-5606,USA
370765000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370764987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370746778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370585895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370585796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370348112,370348112,HERITAGE GROUP,5400 W 86TH ST,INDIANAPOLIS,IN,46268,1502,18,97,C100,26900,"INDIANAPOLIS, IN",2,294,,S,1C,1,39.910975,-86.254422,,,,,,,,,3178726010,FEHSENFELD JR,FRED,,2,161106,ASPHALT & ASPHALT PRODUCTS,653118,REAL ESTATE,23731001,HIGHWAY STREET & BRIDGE CONSTRUCTION,C,C,10,,,,1,,,THGINFO.COM,1930,B,95,2005,201502,201502,A,,,,,U,,370348112,,A0202897,CSDA,1-285503267,201194,THE HERITAGE GROUP ASPHALT REFINING,5400 W 86TH ST,INDIANAPOLIS,IN,46268-1502,USA
370052607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370052599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369133814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369011382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368938445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368549887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368549424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368548723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368034799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367923695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367850351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367783909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367783859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366972511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366703858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366703692,366703692,UNIVERSITY FINANCIAL CORP INC,200 UNIVERSITY AVE W,ST PAUL,MN,55103,2074,27,123,C010,33460,"MINN-BLMT, MN-WI",2,378,,F,1C,1,44.955729,-93.10839,,,,,,,,,6512655600,BEESON,RICK,,C,671201,HOLDING COMPANIES (BANK),,,55111101,OFFICES OF BANK HOLDING COMPANIES,E,A,50,,,240520,1,,,SUNRISEBANKS.COM,2007,B,100,2005,201411,201411,A,,,,,U,,366703692,,A0143225,CSDA,1-467912054,142165,UNIVERSITY FINANCIAL CORP,200 UNIVERSITY AVE W,SAINT PAUL,MN,55103-2078,USA
366617801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366275311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365835966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365586668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365521350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364514141,364514141,WESTERN ALLIANCE BANCORP,1 E WASHINGTON ST # 1400,PHOENIX,AZ,85004,2559,4,13,C041,38060,"PHOENIX-MESA, AZ",2,0,,H,1C,1,33.448184,-112.073781,,,,,,,,,6023893500,SARVER,ROBERT G,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,G,A,300,,,9307095,1,1,,WESTERNALLIANCEBANCORP.COM,1995,B,97,2005,201409,201502,A,,,,,U,,364514141,,A0245220,CSDA,1-137169386,243031,WESTERN ALLIANCE BANCORPORATION,ONE EAST WASHINGTON STREET,PHOENIX,AZ,85004,USA
364220541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360248801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360246680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358949840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358565984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357163401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356934596,356934596,CLEAN ENERGY FUELS CORP,4675 MACARTHUR CT # 800,NEWPORT BEACH,CA,92660,1895,6,59,C057,31080,,2,348,,H,1C,1,33.670786,-117.862856,,,,,,,,,9494371000,LITTLEFAIR,ANDREW J,,C,554110,ALTERNATIVE FUELS,131101,OIL & GAS PRODUCERS,44719008,OTHER GASOLINE STATIONS,F,A,100,,,352475,1,1,,CLEANENERGYFUELS.COM,2007,B,100,2006,201502,201502,,,,,,U,,356934596,,A0140469,CSDA,1-4B8R-6975,139422,CLEAN ENERGY FUELS CORP,4675 MACARTHUR CT,NEWPORT BEACH,CA,92660-1875,USA
356924456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355382854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354299430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354037244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352913289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352849756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352656805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352592992,352592992,QBE NORTH AMERICA,88 PINE ST # 16,NEW YORK,NY,10005,1846,36,61,C004,35620,"NW YRK, NY-NJ-PA",2,408,,F,1C,1,40.705481,-74.006461,,,,,,,,,2124221212,DUCLOS,DAVID,,C,641112,INSURANCE,653120,REAL ESTATE BUYERS & BROKERS,52421001,INSURANCE AGENCIES & BROKERAGES,B,A,5,,,4999,1,,,QBENA.COM,1991,B,89,2000,201502,201502,VV,,,,,U,,352592992,,A0225413,CSDA,1-198063537,223468,QBE THE AMERICAS,88 PINE ST,NEW YORK,NY,10005-1801,USA
352540736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352430904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316943414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315273003,315273003,PHARMACEUTICAL PRODUCT DEVMNT,929 N FRONT ST,WILMINGTON,NC,28401,3331,37,129,C096,48900,"WILMINGTON, NC",2,0,,S,1C,1,34.245893,-77.94886,,,,,,,,,9102510081,SIMMONS,DAVID,,C,873101,LABORATORIES-RESEARCH & DEVELOPMENT,512203,MEDICAL RESEARCH,54171101,RESEARCH & DEVELOPMENT IN BIOTECHNOLOGY,I,A,1500,,,1470570,1,,,PPDI.COM,1985,B,100,1987,201312,201502,V,,,,,U,,315273003,,A0221780,CSDA,1-208376968,219874,PHARMACEUTICAL PRODUCT DEVELOPMENT INC,929 N FRONT ST,WILMINGTON,NC,28401-3331,USA
314456518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313552119,313552119,GN NETCOM INC,77 NORTHEASTERN BLVD,NASHUA,NH,3062,3128,33,11,C064,31700,"MANCHESTER, NH",2,148,,S,1C,1,42.736863,-71.487455,,,,,,,,,6035981100,FOX,PETER,,2,599904,TELEPHONE EQUIPMENT & SUPPLIES,481302,MARKETING PROGRAMS & SERVICES,44314223,ELECTRONIC STORES,F,A,130,,,,1,,,GN.COM,1985,B,100,1997,201108,201502,,,,,,U,,313552119,,A0002066,CSDA,W1204000433,2065,GN NETCOM,77 NORTHEASTERN BLVD,NASHUA,NH,03062-3128,USA
312110034,312110034,KONICA MINOLTA BUS SLTNS USA,100 WILLIAMS DR,RAMSEY,NJ,7446,2907,34,3,C009,35620,"NW YRK, NY-NJ-PA",2,408,,S,1C,1,41.072595,-74.130319,,,,,,,,,2018254000,TAIKO,TOSHIMITSU,,C,504403,COPYING & DUPLICATING MACHINES & SUPLS,357908,COPYING MACHINES & SUPPLIES-MFRS,42342015,OFFICE EQUIPMENT MERCHANT WHOLESALERS,G,A,350,,,4594082,1,,,KMBS.KONICAMINOLTA.US,1990,B,98,1996,201304,201502,V,,,,,U,,312110034,,A0211133,CSDA,1-25472903,209354,KONICA MINOLTA BUSINESS SOLUTIONS USA INC,100 WILLIAMS DR,RAMSEY,NJ,07446-2907,USA
310063235,310063235,SCHAEFFLER GROUP USA INC,308 SPRINGHILL FARM RD,FORT MILL,SC,29715,9784,45,91,R018,16740,"CHARLOTTE, NC",2,172,,S,1C,1,35.09088,-80.926472,,,,,,,,,8035488500,WARMBOLD,BRUCE,,C,508525,BEARINGS (WHLS),356201,BEARINGS-MANUFACTURERS,42384004,INDUSTRIAL SUPPLIES MERCHANT WHOLESALERS,H,A,500,,,,1,,,SCHAEFFLER.US,1967,B,100,1986,198705,201502,V,,,,,U,,310063235,,A0278167,SFDC,001i000001CaoaVAAR,271980,Schaeffler Group USA,308 Springhill Farm Rd,FORT MILL,SC,29715-9784,USA
308925882,308925882,COMMUNITY BANK SYSTEM INC,5790 WIDEWATERS PKWY # 170,SYRACUSE,NY,13214,1866,36,67,C010,45060,"SYRACUSE, NY",2,532,,H,1C,1,43.048632,-76.062337,,,,,,,,,3154452282,TRYNISKI,MARK E,,C,671201,HOLDING COMPANIES (BANK),602101,BANKS,55111101,OFFICES OF BANK HOLDING COMPANIES,E,A,50,,,7095864,1,1,,COMMUNITYBANKNA.COM,1983,B,97,1987,198901,201502,V,,,,,U,,308925882,,A0102634,CSDA,1-52536759,102178,COMMUNITY BANK SYSTEM INC,5790 WIDEWATERS PKWY,SYRACUSE,NY,13214-1850,USA
306322751,306322751,US VENTURE INC,425 BETTER WAY,APPLETON,WI,54915,6192,55,87,R004,11540,"APPLETON, WI",2,118,,S,1C,1,44.251,-88.3499,,,,,,,,,9207396101,SCHMIDT,JOHN,,2,131107,PETROLEUM CONTRACTORS,138203,OIL & GAS EXPLORATION & DEVELOPMENT,21111107,CRUDE PETROLEUM & NATURAL GAS EXTRACTION,F,A,100,,,667000,1,,,USVENTURE.COM,,B,100,2010,201411,201502,L,,,,,U,,306322751,,A0130746,CSDA,1-4BVY-1016,129736,U S VENTURE,425 BETTER WAY,APPLETON,WI,54915-6192,USA
305827032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302851290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300891249,300891249,FREEDOM GRAPHIC SYSTEMS INC,1101 S JANESVILLE ST,MILTON,WI,53563,1838,55,105,R001,27500,"JANESVILLE, WI",2,357,,S,1C,1,42.769181,-88.936997,,,,,,,,,6083736500,LIEBERT,MARTY,,2,733603,GRAPHIC DESIGNERS,267998,CONVERTED PAPER/PAPERBRD PROD NEC (MFRS),54143006,GRAPHIC DESIGN SERVICES,G,A,250,,,,1,,,FGS.COM,1986,B,100,1988,201410,201502,,,,,,U,,300891249,,A0268343,SFDC,001i000000slRTrAAM,264842,Freedom Graphic Systems Inc,1101 S Janesville St,MILTON,WI,53563-1838,USA
269818431,269818431,GOLDEN GATE CAPITAL,1 EMBARCADERO CTR # 39,SAN FRANCISCO,CA,94111,3735,6,75,C010,41860,"SN FRANCISCO, CA",2,488,,H,1C,1,37.794715,-122.399237,,,,,,,,,4159832700,OLSHANSKY,JOSH,,4,679998,VENTURE CAPITAL COMPANIES,679401,FRANCHISING,52391003,MISCELLANEOUS INTERMEDIATION,B,C,9,,,,1,,,GOLDENGATECAP.COM,2001,B,96,2005,200505,201502,A,,,,,U,,269818431,,A0102645,CSDA,1-525178711,102189,GOLDEN GATE CAPITAL,1 EMBARCADERO CTR,SAN FRANCISCO,CA,94111-3628,USA
269818431,269818431,GOLDEN GATE CAPITAL,1 EMBARCADERO CTR # 39,SAN FRANCISCO,CA,94111,3735,6,75,C010,41860,"SN FRANCISCO, CA",2,488,,H,1C,1,37.794715,-122.399237,,,,,,,,,4159832700,OLSHANSKY,JOSH,,4,679998,VENTURE CAPITAL COMPANIES,679401,FRANCHISING,52391003,MISCELLANEOUS INTERMEDIATION,B,C,9,,,,1,,,GOLDENGATECAP.COM,2001,B,86,2005,200505,201502,A,,,,,U,,269818431,,A0094773,CSDA,1-619212077,94364,GOLDEN GATE PRIVATE EQUITY,1 EMBARCADERO CTR,SAN FRANCISCO,CA,94111-3735,USA
269500161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269331864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268504552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268333952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268333275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267413268,267413268,EDIBLE ARRANGEMENTS INTL INC,95 BARNES RD,WALLINGFORD,CT,6492,1800,9,9,C023,35300,"NEW HAVEN, CT",2,408,,S,1C,1,41.485774,-72.801694,,,,,,,,,2037748000,FARID,TARIQ,,C,594732,FRUIT BASKETS-GIFT,594713,FRANCHISING,45322010,"GIFT, NOVELTY & SOUVENIR STORES",,,,,,193000,1,,,EDIBLEARRANGEMENTS.COM,1999,B,99,2005,200811,201502,,,,,,U,,267413268,,A0193322,CSDA,1-2S21-63,191726,EDIBLE ARRANGEMENTS LLC,95 BARNES RD,WALLINGFORD,CT,06492-1800,USA
267298743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266577717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266259159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265269498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264208042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264188087,264188087,BOFI HOLDING INC,PO BOX 509127,SAN DIEGO,CA,92150,9127,6,73,B900,41740,"SAN DIEGO, CA",2,0,,H,1C,1,32.873176,-117.21204,4350 LA JOLLA VILLAGE DR # 140,SAN DIEGO,CA,92122,1244,C043,1C,1,8583506200,GARRABRANTS,GREGORY,,C,671201,HOLDING COMPANIES (BANK),874213,MARKETING PROGRAMS & SERVICES,55111101,OFFICES OF BANK HOLDING COMPANIES,D,A,26,,,4402999,1,1,,BANKOFINTERNET.COM,1999,B,97,2005,200503,201502,A,,,,,U,,264188087,,A0193625,CSDA,1-2PTA-568,192019,BOFI HOLDING INC,4350 LA JOLLA VLG DR,SAN DIEGO,CA,92122-1244,USA
263743932,263743932,GILBANE INC,7 JACKSON WALKWAY,PROVIDENCE,RI,2903,3694,44,7,C015,39300,"PRV-N BFD, RI-MA",2,148,,F,1C,1,41.820416,-71.41753,,,,,,,,,4014565800,GILBANE JR,THOMAS F,,C,154213,BUILDING CONTRACTORS,653108,REAL ESTATE MANAGEMENT,23622005,COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION,F,A,215,,,2790000,1,,,GILBANECO.COM,1873,B,100,2005,200503,201502,A,,,,,U,,263743932,,A0194660,CSDA,1-2PTA-1621,193032,GILBANE INC,7 JACKSON WALKWAY,PROVIDENCE,RI,02903-3623,USA
262865975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262608656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262608565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262015308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261217616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260618681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259088789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256977687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256672551,256672551,DIAMOND CASTLE HOLDINGS LLC,280 PARK AVE # 25,NEW YORK,NY,10017,1264,36,61,C054,35620,"NW YRK, NY-NJ-PA",2,408,,H,1C,1,40.756031,-73.97495,,,,,,,,,2123001900,BASSFORD,STEPHEN M,,9,679998,VENTURE CAPITAL COMPANIES,628203,FINANCIAL ADVISORY SERVICES,52391003,MISCELLANEOUS INTERMEDIATION,D,A,25,,,1850000,1,,,DCHOLD.COM,2004,B,97,2005,200708,201502,A,,,,,U,,256672551,,A0274515,SFDC,001i000001CakwIAAR,269063,Diamond Castle Holdings LLC,280 Park Ave,NEW YORK,NY,10017-1216,USA
255042038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254202468,254202468,MID COUNTRY FINANCIAL CORP,PO BOX 4164,MACON,GA,31208,4164,13,21,B003,31420,"MACON, GA",2,356,,H,1C,1,32.839258,-83.626868,201 2ND ST # 950,MACON,GA,31201,8259,C062,4D,4,4787468222,HATCHER,ROBERT F,,C,671201,HOLDING COMPANIES (BANK),874201,BUSINESS MANAGEMENT CONSULTANTS,55111101,OFFICES OF BANK HOLDING COMPANIES,B,A,9,,,,1,,,MIDCOUNTRYFINANCIAL.COM,2002,B,97,2005,200908,201502,A,,,,,U,,254202468,,A0096671,CSDA,1-584431980,96247,MID COUNTRY FINANCIAL CORPORATION,201 2ND ST,MACON,GA,31201-8259,USA
254109911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253283055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253046254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252519210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252263603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251323580,251323580,OPEN BANK,1000 WILSHIRE BLVD # 500,LOS ANGELES,CA,90017,2462,6,37,C002,31080,,2,348,,H,1C,1,34.050911,-118.260491,,,,,,,,,2138929999,KIM,MIN J,,C,602101,BANKS,,,52211002,COMMERCIAL BANKING,D,A,33,,,136276,1,1,,MYOPENBANK.COM,,B,97,2004,201112,201409,A,,,,,U,,251323580,,A0216554,CSDA,1-22820340,214733,OPEN BANK,1000 WILSHIRE BLVD,LOS ANGELES,CA,90017-5644,USA
250922093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248768616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248099137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247513179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245771944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245690847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245382783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243637089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
